card_id,ind,url,scrap_date
104309289,11,https://avcdn.av.by/advertbig/0001/9851/5197.jpg,2023-05-27 07:49:41
103933657,1,https://avcdn.av.by/advertbig/0002/0385/7084.jpg,2023-05-27 07:49:41
103933657,2,https://avcdn.av.by/advertbig/0002/0385/7064.jpg,2023-05-27 07:49:41
103933657,3,https://avcdn.av.by/advertbig/0002/0385/7079.jpg,2023-05-27 07:49:41
103933657,4,https://avcdn.av.by/advertbig/0002/0385/7089.jpg,2023-05-27 07:49:41
103933657,5,https://avcdn.av.by/advertbig/0002/0385/9449.jpg,2023-05-27 07:49:41
103933657,6,https://avcdn.av.by/advertbig/0002/0385/9469.jpg,2023-05-27 07:49:41
101225600,1,https://avcdn.av.by/advertbig/0002/0590/0819.jpg,2023-05-27 07:49:43
101225600,2,https://avcdn.av.by/advertbig/0002/0260/5710.jpg,2023-05-27 07:49:43
101225600,3,https://avcdn.av.by/advertbig/0002/0260/5725.jpg,2023-05-27 07:49:43
101225600,4,https://avcdn.av.by/advertbig/0002/0260/5720.jpg,2023-05-27 07:49:43
101225600,5,https://avcdn.av.by/advertbig/0002/0260/5730.jpg,2023-05-27 07:49:43
101225600,6,https://avcdn.av.by/advertbig/0002/0260/5735.jpg,2023-05-27 07:49:43
101225600,7,https://avcdn.av.by/advertbig/0002/0260/5705.jpg,2023-05-27 07:49:43
101225600,8,https://avcdn.av.by/advertbig/0002/0260/5700.jpg,2023-05-27 07:49:43
101225600,9,https://avcdn.av.by/advertbig/0002/0590/1124.jpg,2023-05-27 07:49:43
101225600,10,https://avcdn.av.by/advertbig/0002/0590/1244.jpg,2023-05-27 07:49:43
101225600,11,https://avcdn.av.by/advertbig/0002/0590/1229.jpg,2023-05-27 07:49:43
101225600,12,https://avcdn.av.by/advertbig/0002/0590/1019.jpg,2023-05-27 07:49:43
101225600,13,https://avcdn.av.by/advertbig/0002/0590/1219.jpg,2023-05-27 07:49:43
101225600,14,https://avcdn.av.by/advertbig/0002/0590/1224.jpg,2023-05-27 07:49:43
104673128,1,https://avcdn.av.by/advertbig/0002/0583/1734.jpg,2023-05-27 07:49:44
104673128,2,https://avcdn.av.by/advertbig/0002/0583/1729.jpg,2023-05-27 07:49:44
104673128,3,https://avcdn.av.by/advertbig/0002/0583/1744.jpg,2023-05-27 07:49:44
104673128,4,https://avcdn.av.by/advertbig/0002/0583/1749.jpg,2023-05-27 07:49:44
104673128,5,https://avcdn.av.by/advertbig/0002/0583/1766.jpg,2023-05-27 07:49:44
104673128,6,https://avcdn.av.by/advertbig/0002/0583/1739.jpg,2023-05-27 07:49:44
104673128,7,https://avcdn.av.by/advertbig/0002/0583/1759.jpg,2023-05-27 07:49:44
104673128,8,https://avcdn.av.by/advertbig/0002/0583/1764.jpg,2023-05-27 07:49:44
104673128,9,https://avcdn.av.by/advertbig/0002/0583/1794.jpg,2023-05-27 07:49:44
104673128,10,https://avcdn.av.by/advertbig/0002/0583/1779.jpg,2023-05-27 07:49:44
104673128,11,https://avcdn.av.by/advertbig/0002/0583/1784.jpg,2023-05-27 07:49:44
104673128,12,https://avcdn.av.by/advertbig/0002/0583/1789.jpg,2023-05-27 07:49:44
104673128,13,https://avcdn.av.by/advertbig/0002/0583/1799.jpg,2023-05-27 07:49:44
104673120,1,https://avcdn.av.by/advertbig/0002/0583/1429.jpg,2023-05-27 07:49:44
104673120,2,https://avcdn.av.by/advertbig/0002/0583/1394.jpg,2023-05-27 07:49:44
104673120,3,https://avcdn.av.by/advertbig/0002/0583/1385.jpg,2023-05-27 07:49:44
104673120,4,https://avcdn.av.by/advertbig/0002/0583/1399.jpg,2023-05-27 07:49:44
104673120,5,https://avcdn.av.by/advertbig/0002/0583/1439.jpg,2023-05-27 07:49:44
104673120,6,https://avcdn.av.by/advertbig/0002/0583/1414.jpg,2023-05-27 07:49:44
104673120,7,https://avcdn.av.by/advertbig/0002/0583/1434.jpg,2023-05-27 07:49:44
104673120,8,https://avcdn.av.by/advertbig/0002/0583/1419.jpg,2023-05-27 07:49:44
104673120,9,https://avcdn.av.by/advertbig/0002/0583/1469.jpg,2023-05-27 07:49:44
104673120,10,https://avcdn.av.by/advertbig/0002/0583/1444.jpg,2023-05-27 07:49:44
104673120,11,https://avcdn.av.by/advertbig/0002/0583/1449.jpg,2023-05-27 07:49:44
104673120,12,https://avcdn.av.by/advertbig/0002/0583/1464.jpg,2023-05-27 07:49:44
104673120,13,https://avcdn.av.by/advertbig/0002/0583/1459.jpg,2023-05-27 07:49:44
104621634,1,https://avcdn.av.by/advertbig/0002/0397/8284.jpg,2023-05-27 07:49:45
104621634,2,https://avcdn.av.by/advertbig/0002/0398/1004.jpg,2023-05-27 07:49:45
104621634,3,https://avcdn.av.by/advertbig/0002/0398/1014.jpg,2023-05-27 07:49:45
104621634,4,https://avcdn.av.by/advertbig/0002/0398/1019.jpg,2023-05-27 07:49:45
104667181,1,https://avcdn.av.by/advertbig/0002/0564/4544.jpg,2023-05-27 07:49:45
104408441,1,https://avcdn.av.by/advertbig/0001/9765/6825.jpg,2023-05-27 07:49:46
104408441,2,https://avcdn.av.by/advertbig/0001/9765/6830.jpg,2023-05-27 07:49:46
104408441,3,https://avcdn.av.by/advertbig/0001/9765/6835.jpg,2023-05-27 07:49:46
104408441,4,https://avcdn.av.by/advertbig/0001/9765/6840.jpg,2023-05-27 07:49:46
104408441,5,https://avcdn.av.by/advertbig/0001/9765/6845.jpg,2023-05-27 07:49:46
104408441,6,https://avcdn.av.by/advertbig/0001/9765/6850.jpg,2023-05-27 07:49:46
104408451,1,https://avcdn.av.by/advertbig/0001/9765/7540.jpg,2023-05-27 07:49:46
104408451,2,https://avcdn.av.by/advertbig/0001/9765/7545.jpg,2023-05-27 07:49:46
104408451,3,https://avcdn.av.by/advertbig/0001/9765/7550.jpg,2023-05-27 07:49:46
104408451,4,https://avcdn.av.by/advertbig/0001/9765/7555.jpg,2023-05-27 07:49:46
104408451,5,https://avcdn.av.by/advertbig/0001/9765/7570.jpg,2023-05-27 07:49:46
104408451,6,https://avcdn.av.by/advertbig/0001/9765/7575.jpg,2023-05-27 07:49:46
104408451,7,https://avcdn.av.by/advertbig/0001/9765/7580.jpg,2023-05-27 07:49:46
104408451,8,https://avcdn.av.by/advertbig/0001/9765/7590.jpg,2023-05-27 07:49:46
104408545,1,https://avcdn.av.by/advertbig/0001/9766/4583.jpg,2023-05-27 07:49:47
104408545,2,https://avcdn.av.by/advertbig/0001/9766/4588.jpg,2023-05-27 07:49:47
104408545,3,https://avcdn.av.by/advertbig/0001/9766/4593.jpg,2023-05-27 07:49:47
104408545,4,https://avcdn.av.by/advertbig/0001/9766/4598.jpg,2023-05-27 07:49:47
104408545,5,https://avcdn.av.by/advertbig/0001/9766/4608.jpg,2023-05-27 07:49:47
104408545,6,https://avcdn.av.by/advertbig/0001/9766/4613.jpg,2023-05-27 07:49:47
104408434,1,https://avcdn.av.by/advertbig/0001/9765/6525.jpg,2023-05-27 07:49:48
104408434,2,https://avcdn.av.by/advertbig/0001/9765/6530.jpg,2023-05-27 07:49:48
104408434,3,https://avcdn.av.by/advertbig/0001/9765/6540.jpg,2023-05-27 07:49:48
104408434,4,https://avcdn.av.by/advertbig/0001/9765/6545.jpg,2023-05-27 07:49:48
104408434,5,https://avcdn.av.by/advertbig/0001/9765/6555.jpg,2023-05-27 07:49:48
104408434,6,https://avcdn.av.by/advertbig/0001/9765/6560.jpg,2023-05-27 07:49:48
104408434,7,https://avcdn.av.by/advertbig/0001/9765/6570.jpg,2023-05-27 07:49:48
104408434,8,https://avcdn.av.by/advertbig/0001/9765/6575.jpg,2023-05-27 07:49:48
104408460,1,https://avcdn.av.by/advertbig/0001/9765/8050.jpg,2023-05-27 07:49:48
104408460,2,https://avcdn.av.by/advertbig/0001/9765/8110.jpg,2023-05-27 07:49:48
104408460,3,https://avcdn.av.by/advertbig/0001/9765/8115.jpg,2023-05-27 07:49:48
104408460,4,https://avcdn.av.by/advertbig/0001/9765/8120.jpg,2023-05-27 07:49:48
104408460,5,https://avcdn.av.by/advertbig/0001/9765/8130.jpg,2023-05-27 07:49:48
104408460,6,https://avcdn.av.by/advertbig/0001/9765/8135.jpg,2023-05-27 07:49:48
104408460,7,https://avcdn.av.by/advertbig/0001/9765/8140.jpg,2023-05-27 07:49:48
104408460,8,https://avcdn.av.by/advertbig/0001/9765/8145.jpg,2023-05-27 07:49:48
104408448,1,https://avcdn.av.by/advertbig/0001/9765/7150.jpg,2023-05-27 07:49:49
104408448,2,https://avcdn.av.by/advertbig/0001/9765/7155.jpg,2023-05-27 07:49:49
104408448,3,https://avcdn.av.by/advertbig/0001/9765/7165.jpg,2023-05-27 07:49:49
104408448,4,https://avcdn.av.by/advertbig/0001/9765/7170.jpg,2023-05-27 07:49:49
104408448,5,https://avcdn.av.by/advertbig/0001/9765/7175.jpg,2023-05-27 07:49:49
104408448,6,https://avcdn.av.by/advertbig/0001/9765/7185.jpg,2023-05-27 07:49:49
104408448,7,https://avcdn.av.by/advertbig/0001/9765/7195.jpg,2023-05-27 07:49:49
104408448,8,https://avcdn.av.by/advertbig/0001/9765/7205.jpg,2023-05-27 07:49:49
104408464,1,https://avcdn.av.by/advertbig/0001/9765/8205.jpg,2023-05-27 07:49:49
104408464,2,https://avcdn.av.by/advertbig/0001/9765/8210.jpg,2023-05-27 07:49:49
104408464,3,https://avcdn.av.by/advertbig/0001/9765/8215.jpg,2023-05-27 07:49:49
104408464,4,https://avcdn.av.by/advertbig/0001/9765/8220.jpg,2023-05-27 07:49:49
104408464,5,https://avcdn.av.by/advertbig/0001/9765/8230.jpg,2023-05-27 07:49:49
104408464,6,https://avcdn.av.by/advertbig/0001/9765/8235.jpg,2023-05-27 07:49:49
104408464,7,https://avcdn.av.by/advertbig/0001/9765/8240.jpg,2023-05-27 07:49:49
104408464,8,https://avcdn.av.by/advertbig/0001/9765/8245.jpg,2023-05-27 07:49:49
104399957,1,https://avcdn.av.by/advertbig/0001/9740/7764.jpg,2023-05-27 07:49:50
104399957,2,https://avcdn.av.by/advertbig/0001/9740/7769.jpg,2023-05-27 07:49:50
104399957,3,https://avcdn.av.by/advertbig/0001/9740/7774.jpg,2023-05-27 07:49:50
104399957,4,https://avcdn.av.by/advertbig/0001/9740/7784.jpg,2023-05-27 07:49:50
104399957,5,https://avcdn.av.by/advertbig/0001/9740/7789.jpg,2023-05-27 07:49:50
104399957,6,https://avcdn.av.by/advertbig/0001/9740/7794.jpg,2023-05-27 07:49:50
104399963,1,https://avcdn.av.by/advertbig/0001/9740/8534.jpg,2023-05-27 07:49:50
104399963,2,https://avcdn.av.by/advertbig/0001/9740/8544.jpg,2023-05-27 07:49:50
104399963,3,https://avcdn.av.by/advertbig/0001/9740/8564.jpg,2023-05-27 07:49:50
104399963,4,https://avcdn.av.by/advertbig/0001/9740/8574.jpg,2023-05-27 07:49:50
104399963,5,https://avcdn.av.by/advertbig/0001/9740/8579.jpg,2023-05-27 07:49:50
104399963,6,https://avcdn.av.by/advertbig/0001/9740/8589.jpg,2023-05-27 07:49:50
104399985,1,https://avcdn.av.by/advertbig/0001/9741/0252.jpg,2023-05-27 07:49:51
104399985,2,https://avcdn.av.by/advertbig/0001/9741/0257.jpg,2023-05-27 07:49:51
104399985,3,https://avcdn.av.by/advertbig/0001/9741/0267.jpg,2023-05-27 07:49:51
104399985,4,https://avcdn.av.by/advertbig/0001/9741/0277.jpg,2023-05-27 07:49:51
104399985,5,https://avcdn.av.by/advertbig/0001/9741/0327.jpg,2023-05-27 07:49:51
104399985,6,https://avcdn.av.by/advertbig/0001/9741/0337.jpg,2023-05-27 07:49:51
104399655,1,https://avcdn.av.by/advertbig/0001/9738/4496.jpg,2023-05-27 07:49:51
104399655,2,https://avcdn.av.by/advertbig/0001/9738/4501.jpg,2023-05-27 07:49:51
104399655,3,https://avcdn.av.by/advertbig/0001/9738/4506.jpg,2023-05-27 07:49:51
104399655,4,https://avcdn.av.by/advertbig/0001/9738/4511.jpg,2023-05-27 07:49:51
104399655,5,https://avcdn.av.by/advertbig/0001/9738/4516.jpg,2023-05-27 07:49:51
104399655,6,https://avcdn.av.by/advertbig/0001/9738/4521.jpg,2023-05-27 07:49:51
